tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,3,0,0,11444,0,0,3,0,0,0,1,Romania,,0,0,0.0010152284263959391,0,3
1,7,0,0,11440,0,0,7,0,0,0,1,Romania,,0,0,0.0023688663282571912,0,7
2,10,0,0,11437,0,0,10,0,0,0,1,Romania,,0,0,0.00338409475465313,0,10
3,12,0,0,11435,0,0,12,0,0,0,1,Romania,,0,0,0.0040609137055837565,0,12
4,16,0,0,11431,0,0,16,0,0,0,2,Romania,,0,0,0.0054145516074450084,0,16
5,18,0,0,11429,0,0,18,0,0,0,3,Romania,,0,0,0.006091370558375634,0,18
6,20,0,0,11427,0,0,20,0,0,0,3,Romania,,0,0,0.00676818950930626,0,20
7,22,0,0,11425,0,0,22,0,0,0,3,Romania,,0,0,0.007445008460236886,0,22
8,23,0,0,11424,0,0,23,0,0,0,3,Romania,,0,0,0.0077834179357022,0,23
9,26,0,0,11421,0,0,26,0,0,0,3,Romania,,0,0,0.008798646362098138,0,26
10,27,0,0,11420,0,0,27,0,0,0,3,Romania,,0,0,0.009137055837563452,0,27
11,27,0,0,11420,0,0,27,0,0,0,3,Romania,,0,0,0.009137055837563452,0,27
12,31,0,0,11416,0,0,31,0,0,0,4,Romania,,0,0,0.010490693739424704,0,31
13,34,0,0,11413,0,0,34,0,0,0,5,Romania,,0,0,0.011505922165820644,0,34
14,36,0,0,11411,0,0,36,0,0,0,5,Romania,,0,0,0.012182741116751269,0,36
15,39,0,0,11408,0,1,38,0,0,0,6,Romania,,0,5.055611729019212E-4,0.012859560067681896,0,39
16,46,0,0,11401,0,4,42,0,0,0,8,Romania,,0,0.0020222446916076846,0.014213197969543147,0,46
17,49,0,0,11398,0,5,44,0,0,0,8,Romania,,0,0.0025278058645096056,0.014890016920473773,0,49
18,54,0,0,11393,0,6,48,0,0,0,9,Romania,,0,0.003033367037411527,0.016243654822335026,0,54
19,59,0,0,11388,0,7,52,0,0,0,10,Romania,,0,0.003538928210313448,0.017597292724196276,0,59
20,60,2,0,11385,0,7,53,0,0,0,10,Romania,,0,0.003538928210313448,0.01793570219966159,0,60
21,62,3,0,11382,0,7,55,0,0,0,10,Romania,,0,0.003538928210313448,0.018612521150592216,0,62
22,68,3,0,11376,0,8,60,0,0,0,12,Romania,,0,0.004044489383215369,0.02030456852791878,0,68
